PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Mag_X,Mag_Y,Mag_Z,Status
208,234722626,0.999765101017706,0.020537,-0.004995,0.004798,0.113113,0.015311,0.136793,-0.174072,-0.298828,-0.896729,0
209,234739293,0.999738543827001,0.022218,-0.003851,0.003790,0.103222,0.066692,0.138885,-0.184570,-0.342773,-0.892090,0
210,234755960,0.999735450120962,0.022595,-0.003553,0.002428,0.091151,0.100428,0.155290,-0.190674,-0.391113,-0.885742,0
211,234772627,0.999841006859414,0.017524,-0.002985,0.001396,0.104898,0.136474,0.152797,-0.196777,-0.426025,-0.870605,0
212,234789294,0.999918930673594,0.012660,-0.001124,0.000762,0.100586,0.153471,0.145773,-0.199707,-0.456055,-0.865479,0
213,234805961,0.999968043108729,0.007908,-0.001123,-0.000341,0.102140,0.170847,0.125781,-0.202881,-0.475342,-0.856689,0
214,234822628,0.999994349290684,0.002986,-0.000932,-0.001232,0.100257,0.145192,0.140657,-0.205322,-0.479736,-0.858643,0
215,234839295,0.999997038855757,-0.000000,-0.000905,-0.002259,0.102713,0.110496,0.140665,-0.204346,-0.482666,-0.857178,0
216,234855962,0.999990444341429,-0.003336,0.000254,-0.002814,0.103156,0.079758,0.138855,-0.201904,-0.479736,-0.858643,0
217,234872629,0.999981787054892,-0.005464,0.001010,-0.002357,0.103483,0.054244,0.127370,-0.199463,-0.468994,-0.861572,0
218,234889296,0.999982997220192,-0.005258,0.001374,-0.002115,0.102905,0.032516,0.126077,-0.195557,-0.459473,-0.862549,0
219,234905963,0.999987099002253,-0.004473,0.001229,-0.002070,0.094615,0.025320,0.124737,-0.193359,-0.448730,-0.866211,0
220,234922630,0.999988042891624,-0.004341,0.000800,-0.002104,0.086619,0.025433,0.125078,-0.190430,-0.440430,-0.867188,0
221,234939297,0.999988213011478,-0.004240,0.000678,-0.002267,0.083514,0.022940,0.133853,-0.190430,-0.429932,-0.873535,0
222,234955964,0.999989611856280,-0.003834,0.000498,-0.002414,0.082016,0.016191,0.135666,-0.185547,-0.423584,-0.873535,0
223,234972631,0.999993327489450,-0.002720,0.000603,-0.002362,0.083355,0.011578,0.143811,-0.183594,-0.415771,-0.875244,0
224,234989298,0.999994996522598,-0.002110,0.000854,-0.002197,0.083410,0.013945,0.143596,-0.182617,-0.413818,-0.876221,0
225,235005965,0.999996470568715,-0.001674,0.000791,-0.001906,0.079109,0.016217,0.130711,-0.177979,-0.407715,-0.876221,0
226,235022632,0.999996784038865,-0.001750,-0.000493,-0.001769,0.071385,0.015150,0.119001,-0.177002,-0.405273,-0.879150,0
227,235039299,0.999996909380400,-0.001136,-0.001332,-0.001765,0.066411,0.009801,0.113973,-0.181885,-0.404785,-0.876709,0
228,235055966,0.999997357702683,0.000424,-0.001599,-0.001597,0.069447,0.015839,0.127853,-0.184326,-0.401367,-0.874268,0
229,235072633,0.999995592106331,0.001134,-0.002157,-0.001696,0.075112,0.020466,0.143125,-0.186279,-0.403809,-0.875244,0
230,235089300,0.999993862438028,0.001550,-0.002540,-0.001849,0.083255,0.024162,0.144486,-0.190186,-0.405762,-0.873047,0
231,235105967,0.999994037313066,0.001591,-0.002552,-0.001697,0.085756,0.031548,0.139297,-0.196045,-0.408203,-0.876221,0
232,235122634,0.999996177891993,0.001207,-0.001999,-0.001480,0.086743,0.034338,0.142168,-0.201904,-0.415039,-0.871582,0
233,235139301,0.999997920390626,0.000540,-0.001611,-0.001128,0.087040,0.044072,0.141990,-0.202393,-0.415527,-0.872070,0
234,235155968,0.999997557616327,-0.000952,-0.001800,-0.000858,0.084971,0.043921,0.144196,-0.204834,-0.413086,-0.872070,0
235,235172635,0.999995955054632,-0.001558,-0.002263,-0.000736,0.085070,0.030873,0.138589,-0.210693,-0.413086,-0.871582,0
236,235189302,0.999994956911451,-0.001605,-0.002643,-0.000726,0.082549,0.024480,0.129554,-0.213135,-0.408691,-0.872070,0
237,235205969,0.999996704513295,-0.000516,-0.002391,-0.000781,0.085066,0.022233,0.128580,-0.217041,-0.402588,-0.872803,0
238,235222636,0.999998078416846,0.000193,-0.001800,-0.000752,0.088735,0.022490,0.131072,-0.220947,-0.405762,-0.875732,0
239,235239303,0.999998235665594,0.000514,-0.001658,-0.000717,0.089218,0.028593,0.131762,-0.222900,-0.407715,-0.871582,0
240,235255970,0.999997630988503,0.000447,-0.002027,-0.000657,0.089353,0.031195,0.135185,-0.227783,-0.406982,-0.871582,0
241,235272637,0.999997427048653,0.000112,-0.002195,-0.000563,0.090975,0.032040,0.139626,-0.231689,-0.405029,-0.867676,0
242,235289304,0.999997651199481,-0.000173,-0.002104,-0.000491,0.094764,0.034050,0.142535,-0.238281,-0.407959,-0.869629,0
243,235305971,0.999998455181127,-0.000425,-0.001645,-0.000449,0.097557,0.035695,0.148739,-0.236816,-0.407471,-0.869629,0
244,235322638,0.999999159548849,-0.000362,-0.001170,-0.000425,0.099727,0.034452,0.143314,-0.245605,-0.406982,-0.867188,0
245,235339305,0.999999417130554,-0.000400,-0.000903,-0.000436,0.096466,0.033850,0.134613,-0.246582,-0.406006,-0.870117,0
246,235355972,0.999999377002269,-0.000929,-0.000474,-0.000398,0.093517,0.031225,0.129291,-0.244629,-0.404541,-0.869141,0
247,235372639,0.999999560341551,-0.000793,-0.000385,-0.000320,0.092569,0.028685,0.130664,-0.246582,-0.403564,-0.870117,0
248,235389306,0.999999577514593,-0.000779,-0.000355,-0.000335,0.093312,0.026638,0.134568,-0.250000,-0.402588,-0.869629,0
249,235405973,0.999999738767911,-0.000640,-0.000158,-0.000297,0.093792,0.028760,0.133741,-0.247559,-0.399170,-0.871826,0
250,235422640,0.999999865692137,-0.000372,-0.000259,-0.000251,0.091841,0.027653,0.133238,-0.249023,-0.398193,-0.871826,0
251,235439307,0.999999845715050,-0.000380,-0.000315,-0.000254,0.092013,0.027192,0.134315,-0.247559,-0.396973,-0.869629,0
252,235455974,0.999999907196109,-0.000303,-0.000193,-0.000237,0.093496,0.029567,0.134739,-0.250000,-0.395020,-0.872314,0
253,235472641,0.999999889268681,-0.000369,-0.000163,-0.000243,0.094085,0.028486,0.138859,-0.249023,-0.398682,-0.869629,0
254,235489308,0.999999846669780,-0.000486,-0.000188,-0.000188,0.093750,0.029248,0.138429,-0.248535,-0.396973,-0.869141,0
255,235505975,0.999999933700858,-0.000328,0.000080,-0.000136,0.094152,0.029996,0.135408,-0.247070,-0.396240,-0.873779,0
256,235522642,0.999999845778072,-0.000488,0.000261,-0.000046,0.091825,0.033798,0.132858,-0.251953,-0.389648,-0.873779,0
257,235539309,0.999999725377199,-0.000586,0.000434,0.000133,0.089318,0.037262,0.128725,-0.250488,-0.394043,-0.872314,0
258,235555976,0.999999224165343,-0.001095,0.000489,0.000337,0.089697,0.043651,0.127900,-0.247559,-0.390137,-0.872803,0
259,235572643,0.999998228292934,-0.001861,0.000071,0.000273,0.087519,0.037767,0.138377,-0.249512,-0.385742,-0.869873,0
260,235589310,0.999996421042476,-0.002530,-0.000836,0.000237,0.088571,0.028635,0.133003,-0.249023,-0.380859,-0.873291,0
261,235605977,0.999997348052449,-0.002156,-0.000802,0.000122,0.093839,0.023381,0.138741,-0.254639,-0.377441,-0.874268,0
262,235622644,0.999998776482244,-0.001561,-0.000104,-0.000003,0.099070,0.017144,0.149961,-0.249268,-0.374756,-0.874268,0
263,235639311,0.999999791493036,0.000058,0.000640,-0.000058,0.102935,0.012746,0.149407,-0.254150,-0.372314,-0.875732,0
264,235655978,0.999998938825162,0.000775,0.001229,-0.000104,0.105226,0.015525,0.151701,-0.249268,-0.374756,-0.874268,0
265,235672645,0.999996736778745,0.001282,0.002200,-0.000210,0.104271,0.012222,0.142854,-0.245361,-0.374512,-0.874268,0
266,235689312,0.999994749855172,0.001911,0.002602,-0.000276,0.099158,0.013266,0.140696,-0.240723,-0.375977,-0.875244,0
267,235705979,0.999994032036345,0.002380,0.002454,-0.000495,0.091199,0.008056,0.139904,-0.236328,-0.382324,-0.876709,0
268,235722646,0.999997525129256,0.001473,0.001358,-0.000967,0.085026,0.000411,0.136289,-0.230957,-0.389404,-0.877197,0
269,235739313,0.999998534792857,0.001269,0.000203,-0.001131,0.087477,-0.015317,0.113905,-0.229492,-0.388428,-0.875732,0
270,235755980,0.999987078722951,0.004777,-0.001233,-0.001225,0.078882,-0.008180,0.121425,-0.229980,-0.396729,-0.874756,0
271,235772647,0.999979706402045,0.006126,-0.001618,-0.000661,0.086897,-0.013316,0.110022,-0.234375,-0.407471,-0.870605,0
272,235789314,0.999942395245527,0.010719,-0.000555,-0.000092,0.088829,-0.004081,0.099476,-0.234619,-0.423828,-0.864258,0
273,235805981,0.999911673357545,0.013270,0.000578,0.000480,0.085812,0.027200,0.107649,-0.234863,-0.448486,-0.857666,0
274,235822648,0.999928110237571,0.011970,0.000424,0.000551,0.080664,0.058908,0.135527,-0.233398,-0.476074,-0.850098,0
275,235839315,0.999969447851302,0.007543,-0.001932,0.000689,0.082423,0.087763,0.154052,-0.236084,-0.493652,-0.842529,0
276,235855982,0.999988471386273,0.002951,-0.003715,0.000743,0.083676,0.108102,0.137809,-0.244385,-0.499756,-0.842041,0
277,235872649,0.999996303635012,0.000567,-0.002637,0.000340,0.094475,0.104790,0.118524,-0.247314,-0.501709,-0.841064,0
278,235889316,0.999999810837090,0.000493,-0.000313,-0.000195,0.100488,0.095493,0.122866,-0.251709,-0.503662,-0.839600,0
279,235905983,0.999999451455303,0.000426,-0.000050,-0.000956,0.083416,0.090912,0.124293,-0.246826,-0.506104,-0.840576,0
280,235922650,0.999998744394717,0.000537,0.000272,-0.001466,0.085676,0.087751,0.121089,-0.246826,-0.507080,-0.842041,0
281,235939317,0.999997455302258,-0.000989,0.000960,-0.001786,0.086580,0.086966,0.123866,-0.246338,-0.506592,-0.840088,0
282,235955984,0.999996238098085,-0.001487,0.000101,-0.002303,0.086175,0.079318,0.130273,-0.243896,-0.499268,-0.842041,0
283,235972651,0.999993906338931,-0.001640,-0.001408,-0.002742,0.085931,0.072744,0.121905,-0.240967,-0.495850,-0.843262,0
284,235989318,0.999989523498670,-0.001989,-0.002104,-0.003545,0.090681,0.070393,0.112990,-0.242920,-0.495605,-0.841553,0
285,236005985,0.999987302305079,-0.002002,-0.001492,-0.004377,0.096256,0.069629,0.113577,-0.247559,-0.486816,-0.843262,0
286,236022652,0.999985024550416,-0.001552,-0.001655,-0.004980,0.096926,0.069868,0.121221,-0.247559,-0.486328,-0.842285,0
287,236039319,0.999981357101038,-0.002544,-0.001846,-0.005235,0.108500,0.071796,0.124893,-0.247070,-0.483398,-0.840576,0
288,236055986,0.999975701024180,-0.003878,-0.001666,-0.005548,0.108864,0.065184,0.123693,-0.249023,-0.477539,-0.845215,0
289,236072653,0.999968356418176,-0.005130,-0.001729,-0.005830,0.105716,0.068993,0.128217,-0.248535,-0.467529,-0.846680,0
290,236089320,0.999960455645844,-0.006621,-0.001411,-0.005767,0.111246,0.061259,0.125480,-0.249023,-0.458740,-0.850098,0
291,236105987,0.999960296805850,-0.007166,-0.000343,-0.005286,0.114597,0.053665,0.126904,-0.246338,-0.443359,-0.853271,0
292,236122654,0.999954874032947,-0.007567,0.000433,-0.005727,0.114064,0.037386,0.127640,-0.245850,-0.429688,-0.856201,0
293,236139321,0.999961884554770,-0.006228,0.001137,-0.006013,0.103786,0.032777,0.127452,-0.237549,-0.413330,-0.862793,0
294,236155988,0.999960131857199,-0.006278,0.001294,-0.006217,0.091800,0.041311,0.132400,-0.234131,-0.406006,-0.862305,0
295,236172655,0.999960118198476,-0.006691,0.001090,-0.005814,0.089715,0.049857,0.130122,-0.227539,-0.392090,-0.866211,0
296,236189322,0.999958595028650,-0.007380,0.000921,-0.005243,0.085740,0.041165,0.131079,-0.224609,-0.376465,-0.871826,0
297,236205989,0.999953781090611,-0.008210,0.000587,-0.004969,0.082100,0.033159,0.130454,-0.223633,-0.365967,-0.870361,0
298,236222656,0.999950824988654,-0.008836,0.000871,-0.004417,0.085809,0.028603,0.123350,-0.218994,-0.347900,-0.874756,0
299,236239323,0.999958431686274,-0.008401,0.001086,-0.003373,0.083305,0.011457,0.126335,-0.217529,-0.331543,-0.879395,0
300,236255990,0.999965661455898,-0.007860,0.000620,-0.002552,0.082075,-0.000201,0.126668,-0.212158,-0.314697,-0.880859,0
301,236272657,0.999963188867968,-0.008308,0.001723,-0.001275,0.086443,-0.003536,0.151532,-0.212402,-0.299072,-0.882812,0
302,236289324,0.999981970917293,-0.005198,0.002906,-0.000772,0.085760,-0.035390,0.178848,-0.205078,-0.287109,-0.883301,0
303,236305991,0.999985834989575,-0.005182,0.001113,-0.000491,0.085571,-0.040512,0.145899,-0.202637,-0.274902,-0.888916,0
304,236322658,0.999997320458698,-0.002207,0.000558,0.000420,0.091385,-0.039025,0.128068,-0.200195,-0.266357,-0.885986,0
305,236339325,0.999997706475671,-0.000010,0.000839,0.001970,0.084808,-0.029138,0.127228,-0.200195,-0.267822,-0.887939,0
306,236355992,0.999993098576689,0.001066,0.001784,0.003080,0.086630,-0.023650,0.132656,-0.202637,-0.269287,-0.886963,0
307,236372659,0.999990356942956,0.001477,0.002163,0.003525,0.088852,-0.013465,0.144592,-0.193848,-0.271240,-0.885010,0
308,236389326,0.999987836259921,0.002709,0.001753,0.003731,0.095393,0.003983,0.143061,-0.192383,-0.275391,-0.888428,0
309,236405993,0.999982031206911,0.003977,0.002049,0.003991,0.096272,0.017986,0.141191,-0.192383,-0.281738,-0.885254,0
310,236422660,0.999984397563019,0.002949,0.002249,0.004177,0.092162,0.025635,0.146254,-0.187256,-0.290771,-0.886963,0
311,236439327,0.999983703058358,0.003307,0.001981,0.004211,0.094319,0.025084,0.145359,-0.179443,-0.295654,-0.883301,0
312,236455994,0.999980125681845,0.003901,0.002720,0.004139,0.097737,0.043062,0.143810,-0.180420,-0.302002,-0.884766,0
313,236472661,0.999975999298531,0.003615,0.004058,0.004297,0.102364,0.055926,0.150935,-0.172119,-0.308594,-0.885254,0
314,236489328,0.999972541293014,0.003519,0.004748,0.004471,0.098009,0.059697,0.155902,-0.165527,-0.313477,-0.880859,0
315,236505995,0.999972711772277,0.002193,0.005380,0.004563,0.096651,0.070917,0.157306,-0.156250,-0.321045,-0.884277,0
316,236522662,0.999967915755008,-0.000154,0.006417,0.004793,0.096755,0.068136,0.149086,-0.144531,-0.322021,-0.883789,0
317,236539329,0.999962280034842,-0.000143,0.007199,0.004858,0.089829,0.055370,0.149822,-0.130859,-0.319580,-0.885742,0
318,236555996,0.999965036424348,-0.000469,0.007002,0.004547,0.083937,0.054709,0.143984,-0.119385,-0.322998,-0.884766,0
319,236572663,0.999964854912292,-0.000953,0.007092,0.004369,0.075950,0.049077,0.137310,-0.109619,-0.320068,-0.883301,0
320,236589330,0.999965250355477,-0.001823,0.007095,0.003980,0.069442,0.038959,0.137559,-0.094482,-0.320801,-0.883301,0
321,236605997,0.999970664174650,-0.001759,0.006498,0.003654,0.061125,0.020426,0.140448,-0.082275,-0.313232,-0.881836,0
322,236622664,0.999981726698913,-0.000673,0.005067,0.003228,0.057434,0.012522,0.135014,-0.072754,-0.312988,-0.882324,0
323,236639331,0.999984473667024,0.000122,0.004719,0.002962,0.057021,0.007431,0.129496,-0.065918,-0.312988,-0.883789,0
324,236655998,0.999986722851686,0.000580,0.004410,0.002601,0.053483,0.009821,0.132165,-0.060059,-0.316895,-0.880371,0
325,236672665,0.999990432778998,0.000594,0.003581,0.002441,0.050615,0.007896,0.132190,-0.053711,-0.316895,-0.879639,0
326,236689332,0.999993787311943,0.001371,0.002455,0.002125,0.046170,0.018889,0.127730,-0.045898,-0.321777,-0.877686,0
327,236705999,0.999995969999441,0.001070,0.001695,0.002011,0.044693,0.027744,0.125992,-0.044434,-0.322266,-0.879150,0
328,236722666,0.999998135918783,0.000772,0.000811,0.001573,0.041067,0.031357,0.129076,-0.043457,-0.324219,-0.879150,0
329,236739333,0.999999243486971,0.000695,-0.000139,0.001006,0.036987,0.034864,0.129060,-0.041748,-0.327881,-0.879639,0
330,236756000,0.999998947495742,0.000342,-0.001138,0.000832,0.040174,0.033064,0.135448,-0.040771,-0.329346,-0.878662,0
331,236772667,0.999996902433460,-0.000444,-0.002387,0.000549,0.039488,0.031267,0.136888,-0.045898,-0.328369,-0.881592,0
332,236789334,0.999995453715875,-0.000622,-0.002935,0.000304,0.042115,0.028099,0.136860,-0.054199,-0.327637,-0.878662,0
333,236806001,0.999994152241627,0.000351,-0.003399,0.000125,0.045819,0.022784,0.143884,-0.060547,-0.328613,-0.880127,0
334,236822668,0.999989165800776,0.001213,-0.004478,-0.000381,0.050681,0.033022,0.137465,-0.069824,-0.332031,-0.879150,0
335,236839335,0.999987528830717,-0.000253,-0.004975,-0.000363,0.054135,0.044051,0.138504,-0.078613,-0.329590,-0.881348,0
336,236856002,0.999983269485914,-0.000168,-0.005772,-0.000341,0.061845,0.039971,0.140171,-0.086426,-0.329590,-0.882812,0
337,236872669,0.999978370711194,0.000601,-0.006526,-0.000555,0.065394,0.043793,0.132585,-0.098877,-0.330566,-0.879150,0
338,236889336,0.999985202050309,0.000545,-0.005394,-0.000447,0.082998,0.044347,0.142310,-0.112061,-0.330566,-0.881836,0
339,236906003,0.999992234907531,-0.000441,-0.003851,-0.000713,0.083208,0.032547,0.152877,-0.121338,-0.329590,-0.882324,0
340,236922670,0.999989363835086,-0.001135,-0.004274,-0.001311,0.069932,0.029186,0.143277,-0.128174,-0.329346,-0.882812,0
341,236939337,0.999981074913371,-0.001211,-0.005635,-0.002152,0.064400,0.015257,0.143821,-0.139648,-0.326904,-0.881836,0
342,236956004,0.999973628877739,0.001457,-0.006623,-0.002598,0.071547,-0.006344,0.135804,-0.149902,-0.329346,-0.878662,0
343,236972671,0.999963024915026,0.004414,-0.007144,-0.001851,0.075944,-0.000173,0.136771,-0.162109,-0.331299,-0.881348,0
344,236989338,0.999952970377148,0.005103,-0.008202,-0.000866,0.076570,0.015538,0.142070,-0.175781,-0.344971,-0.877197,0
345,237006005,0.999951836569905,0.002749,-0.009420,-0.000174,0.071404,0.035219,0.130176,-0.196289,-0.352295,-0.875732,0
346,237022672,0.999956252279717,-0.000424,-0.009307,0.000834,0.070587,0.033012,0.131159,-0.214355,-0.350342,-0.872803,0
347,237039339,0.999946973197255,-0.000487,-0.010208,0.001271,0.078613,0.029867,0.134893,-0.234619,-0.351074,-0.873291,0
348,237056006,0.999932455932708,0.000150,-0.011541,0.001366,0.083311,0.028354,0.132583,-0.252197,-0.352051,-0.868408,0
349,237072673,0.999913193480425,0.001518,-0.013021,0.001322,0.085874,0.048401,0.143872,-0.279541,-0.356445,-0.866943,0
350,237089340,0.999888408883583,0.000338,-0.014905,0.000948,0.096244,0.080433,0.144215,-0.312988,-0.356689,-0.856934,0
351,237106007,0.999851840390976,-0.002496,-0.017023,0.000530,0.101389,0.114091,0.141784,-0.343018,-0.352539,-0.854004,0
352,237122674,0.999803519359681,-0.008201,-0.018045,0.000230,0.132896,0.131089,0.133206,-0.378662,-0.340332,-0.849121,0
353,237139341,0.999750811594096,-0.015007,-0.016507,0.000781,0.140364,0.095634,0.146296,-0.415283,-0.312988,-0.843750,0
354,237156008,0.999721514907815,-0.016547,-0.016790,0.001091,0.156459,0.066538,0.150632,-0.444336,-0.281250,-0.837158,0
355,237172675,0.999678575093056,-0.017912,-0.017941,-0.000167,0.156301,0.034923,0.144082,-0.480225,-0.248779,-0.829346,0
356,237189342,0.999688504691357,-0.017908,-0.017273,-0.001955,0.146373,-0.001873,0.116597,-0.513184,-0.215820,-0.820068,0
357,237206009,0.999757502226733,-0.014428,-0.016332,-0.003170,0.135140,-0.053102,0.105860,-0.545654,-0.188965,-0.807617,0
358,237222676,0.999842331542872,-0.007420,-0.015770,-0.003401,0.123603,-0.087579,0.090567,-0.576660,-0.171875,-0.795166,0
359,237239343,0.999889714994687,0.001566,-0.014636,-0.001976,0.120832,-0.055836,0.072588,-0.603516,-0.173584,-0.775879,0
360,237256010,0.999898724597582,0.001132,-0.014141,-0.001139,0.134327,-0.024035,0.058188,-0.626953,-0.173828,-0.766357,0
361,237272677,0.999870270041016,0.001063,-0.015914,-0.002249,0.158326,-0.004388,0.055731,-0.655762,-0.177490,-0.750488,0
362,237289344,0.999842075269673,-0.001839,-0.017414,-0.003033,0.179838,-0.001033,0.062377,-0.683594,-0.180176,-0.730713,0
363,237306011,0.999837189923278,-0.002909,-0.017588,-0.002791,0.157668,-0.016650,0.060420,-0.712646,-0.177734,-0.709229,0
364,237322678,0.999829393913738,-0.002595,-0.018136,-0.002350,0.166547,-0.017962,0.054951,-0.741455,-0.174072,-0.686523,0
365,237339345,0.999816286138503,-0.003538,-0.018782,-0.001456,0.175103,-0.005607,0.054821,-0.774170,-0.173584,-0.666992,0
366,237356012,0.999808457197237,-0.003459,-0.019173,-0.001864,0.174253,-0.002006,0.049279,-0.803955,-0.168213,-0.638672,0
367,237372679,0.999807529262397,-0.005174,-0.018805,-0.002120,0.177006,0.014667,0.053162,-0.832764,-0.166992,-0.617920,0
368,237389346,0.999816538902605,-0.006714,-0.017746,-0.002625,0.169980,0.005106,0.044265,-0.856689,-0.161133,-0.591064,0
369,237406013,0.999825958224269,-0.006053,-0.017427,-0.002780,0.156376,-0.008814,0.035778,-0.885986,-0.155762,-0.563232,0
370,237422680,0.999812291830774,-0.008208,-0.017247,-0.003249,0.151318,-0.001975,0.027049,-0.907471,-0.149902,-0.536377,0
371,237439347,0.999842377059838,-0.002890,-0.017146,-0.003591,0.161060,0.020570,0.017204,-0.930420,-0.150146,-0.512939,0
372,237456014,0.999827991206887,-0.006634,-0.016879,-0.003883,0.153519,0.006730,0.004910,-0.951416,-0.147217,-0.485596,0
373,237472681,0.999824773316857,-0.006105,-0.017167,-0.004295,0.161077,-0.000722,-0.005376,-0.972412,-0.144775,-0.458740,0
374,237489348,0.999827858411401,-0.005208,-0.017210,-0.004578,0.172097,-0.001770,-0.003355,-0.992920,-0.147949,-0.429932,0
375,237506015,0.999845415367157,-0.003420,-0.016476,-0.005098,0.172204,-0.005939,-0.011706,-1.010742,-0.150391,-0.401123,0
376,237522682,0.999868220827110,-0.001363,-0.015493,-0.004653,0.173775,-0.001667,-0.007438,-1.026367,-0.157959,-0.372803,0
377,237539349,0.999855908344564,-0.000957,-0.016351,-0.004460,0.158569,0.011640,-0.013444,-1.048584,-0.167480,-0.349365,0
